matchLinkId;teamAId;teamBId;kefs
2331165;9859;8574;[[9.05, 1.04], [5.9, 1.1], [4.6, 1.15], [5.9, 1.1], [5.9, 1.1], [5.81, 1.1], [5.8, 1.11], [6.17, 1.02], [4.82, 1.13], [6.17, 1.02], [5.9, 1.1], [5.8, 1.11]]
2331170;9743;6799;[[2.53, 1.42], [2.78, 1.4], [2.53, 1.42], [2.63, 1.45], [2.62, 1.44]]
2331166;7653;8735;[[1.09, 6.43], [1.1, 5.9], [1.11, 5.9], [1.27, 3.35], [1.11, 5.34], [1.1, 5.9], [1.1, 5.9], [1.1, 5.9], [1.1, 5.81], [1.1, 6.25], [1.11, 6.5], [1.22, 3.67], [1.09, 4.63], [1.09, 4.63], [1.1, 6.25]]
2331004;8085;8038;[[4.33, 1.2], [4.44, 1.18], [4.0, 1.22], [4.2, 1.18], [4.12, 1.2], [4.44, 1.18], [4.0, 1.22], [4.25, 1.17], [4.46, 1.18], [4.25, 1.17], [4.44, 1.18], [4.58, 1.17], [5.0, 1.15], [4.2, 1.22], [3.81, 1.22], [4.0, 1.2], [4.32, 1.11], [4.32, 1.11], [5.0, 1.15]]
2331167;9455;9858;[[1.05, 8.37], [1.04, 8.6], [1.2, 3.95], [1.04, 8.6], [1.04, 8.6], [1.04, 8.36], [1.03, 10.0], [1.02, 6.37], [1.14, 4.65], [1.02, 6.37], [1.04, 8.6], [1.03, 10.0]]
2330477;6947;9799;[[2.0, 1.75], [2.04, 1.72], [1.82, 1.92], [1.65, 2.1], [2.04, 1.72], [1.83, 1.83], [1.8, 1.9], [1.8, 1.94], [1.8, 1.94], [2.04, 1.72], [2.03, 1.72], [1.65, 2.15], [1.85, 1.95], [1.7, 2.03], [1.75, 2.0], [1.75, 2.0], [1.65, 2.15], [2.04, 1.72]]
2331175;9379;8038;[[3.51, 1.27], [2.69, 1.41], [2.69, 1.41], [3.63, 1.26], [2.69, 1.41], [2.72, 1.4], [3.3, 1.3], [3.75, 1.17], [3.59, 1.25], [3.75, 1.17], [2.69, 1.41], [3.3, 1.3]]
2331019;8536;9747;[[1.2, 4.67], [1.3, 3.15], [1.2, 4.5], [1.16, 4.5], [1.2, 4.17], [1.2, 4.5], [1.19, 4.16], [1.14, 4.02], [1.14, 4.02]]
2331020;5680;9484;[[3.3, 1.34], [2.7, 1.4], [2.79, 1.39], [3.0, 1.36], [2.79, 1.39], [3.0, 1.36], [2.79, 1.39], [3.02, 1.35], [2.79, 1.39], [3.15, 1.35], [2.81, 1.38], [2.66, 1.37], [2.66, 1.37], [2.92, 1.36]]
2331018;6161;9727;[[1.34, 3.07], [1.43, 2.7], [1.4, 2.81], [1.5, 2.4], [1.44, 2.62], [1.31, 3.12], [1.43, 2.7], [1.4, 2.75], [1.42, 2.65], [1.43, 2.7], [1.42, 2.65], [1.43, 2.7], [1.42, 2.72], [1.43, 2.69], [1.45, 2.62], [1.4, 2.9], [1.43, 2.63], [1.45, 2.55], [1.4, 2.57], [1.4, 2.57], [1.45, 2.62]]
2331021;9866;5293;[[1.36, 2.97], [1.36, 2.97], [1.35, 3.0], [1.36, 2.97], [1.33, 2.82], [1.33, 2.82], [1.36, 2.97]]
2331022;9848;6010;[[7.0, 1.1], [4.78, 1.15], [5.9, 1.11], [4.6, 1.15], [5.54, 1.1], [6.5, 1.11], [4.5, 1.16], [4.8, 1.15], [4.78, 1.15], [4.78, 1.15], [5.83, 1.11], [5.55, 1.12], [6.0, 1.12], [4.74, 1.15], [4.75, 1.15], [4.62, 1.09], [4.62, 1.09], [5.55, 1.12]]
2331058;9215;5995;[[1.68, 2.2], [1.7, 2.08], [2.15, 1.64], [1.71, 2.18], [1.65, 2.29], [1.62, 2.23], [1.65, 2.16], [1.66, 2.23], [1.72, 2.14], [1.61, 2.2], [1.69, 2.33], [1.6, 2.1], [1.62, 2.23], [1.65, 2.29], [2.15, 1.64], [1.71, 2.18], [1.61, 2.23], [1.63, 2.18], [1.61, 2.2], [1.75, 2.08], [1.71, 2.18], [1.65, 2.2], [1.68, 2.23], [1.7, 2.08]]
2331059;6667;8120;[[1.55, 2.47], [1.48, 2.55], [2.6, 1.44], [1.46, 2.8], [1.51, 2.64], [1.48, 2.53], [1.46, 2.6], [1.47, 2.7], [1.47, 2.71], [1.44, 2.62], [1.55, 2.41], [1.4, 2.6], [1.48, 2.53], [1.51, 2.64], [2.6, 1.44], [1.46, 2.8], [1.46, 2.61], [1.46, 2.6], [1.5, 2.5], [1.55, 2.45], [1.46, 2.8], [1.45, 2.7], [1.54, 2.53], [1.48, 2.55]]
2331060;9565;5752;[[1.62, 2.32], [1.55, 2.35], [2.2, 1.61], [1.59, 2.4], [1.65, 2.29], [1.57, 2.33], [1.58, 2.28], [1.61, 2.33], [1.64, 2.28], [1.57, 2.25], [1.69, 2.33], [1.55, 2.3], [1.57, 2.33], [1.65, 2.29], [2.2, 1.61], [1.59, 2.4], [1.68, 2.13], [1.58, 2.28], [1.53, 2.37], [1.67, 2.15], [1.59, 2.4], [1.6, 2.3], [1.6, 2.4], [1.55, 2.35]]
2331061;4411;5310;[[1.67, 2.22], [1.63, 2.2], [2.2, 1.61], [1.65, 2.29], [1.67, 2.25], [1.6, 2.28], [1.62, 2.21], [1.66, 2.23], [1.66, 2.23], [1.61, 2.2], [1.69, 2.33], [1.6, 2.2], [1.6, 2.28], [1.67, 2.25], [2.2, 1.61], [1.65, 2.29], [1.68, 2.13], [1.62, 2.21], [1.61, 2.2], [1.65, 2.25], [1.65, 2.29], [1.65, 2.2], [1.64, 2.31], [1.63, 2.2]]
2331062;6665;6211;[[1.19, 4.72], [1.1, 6.2], [1.08, 7.0], [1.07, 5.8], [1.1, 6.9], [1.03, 7.51], [1.07, 7.18], [1.1, 7.1], [1.12, 6.34], [1.1, 7.0], [1.11, 8.29], [1.07, 7.0], [1.03, 7.51], [1.1, 6.9], [1.08, 7.0], [1.07, 5.8], [1.09, 6.88], [1.07, 7.2], [1.07, 7.5], [1.12, 6.25], [1.07, 5.8], [1.1, 6.5], [1.07, 5.8], [1.1, 6.2]]
2331063;4869;7532;[[2.03, 1.8], [1.7, 2.08], [1.67, 2.1], [1.71, 2.18], [1.71, 2.19], [1.64, 2.21], [1.56, 1.97], [1.72, 2.13], [1.72, 2.14], [1.66, 2.1], [1.72, 2.29], [1.65, 2.1], [1.64, 2.21], [1.71, 2.19], [1.67, 2.1], [1.71, 2.18], [1.66, 2.16], [1.68, 2.11], [1.66, 2.1], [1.7, 2.15], [1.71, 2.18], [1.7, 2.15], [1.72, 2.17], [1.7, 2.08]]
2331138;9481;8637;[[2.41, 1.58], [4.58, 2.01], [5.0, 2.0], [4.65, 2.05], [2.62, 1.44], [4.58, 2.01], [5.0, 1.9], [5.5, 2.55], [4.58, 2.5], [5.5, 2.55], [4.58, 2.01], [2.32, 1.56], [4.97, 2.1], [5.5, 2.4], [2.25, 1.55], [5.3, 2.12], [4.6, 2.5], [2.21, 1.56], [2.21, 1.56], [5.5, 2.4]]
2331131;4688;7718;[[3.01, 1.39], [2.82, 1.39], [2.81, 1.4], [2.87, 1.42], [2.75, 1.4], [2.81, 1.39], [2.82, 1.39], [2.75, 1.4], [3.0, 1.35], [2.82, 1.39], [3.0, 1.35], [2.82, 1.39], [2.89, 1.37], [2.96, 1.37], [2.8, 1.4], [2.9, 1.4], [2.74, 1.4], [2.75, 1.4], [3.18, 1.25], [3.18, 1.25], [2.8, 1.4]]
2331121;9812;9393;[[3.0, 1.4], [2.74, 1.41], [2.81, 1.4], [2.87, 1.42], [2.53, 1.49], [2.74, 1.41], [2.75, 1.4], [2.62, 1.44], [2.8, 1.4], [2.8, 1.4], [2.74, 1.41], [2.91, 1.37], [2.86, 1.39], [2.65, 1.44], [2.9, 1.4], [2.86, 1.38], [2.83, 1.32], [2.83, 1.32], [2.65, 1.44], [2.74, 1.41]]
2331124;8637;5378;[[1.69, 2.17], [1.75, 2.0], [1.69, 2.09], [1.75, 2.1], [1.66, 2.1], [1.71, 2.05], [1.75, 2.0], [1.66, 2.1], [1.71, 2.05], [1.75, 2.0], [1.71, 2.05], [1.75, 2.0], [1.73, 2.02], [1.7, 2.07], [1.7, 2.08], [1.7, 2.15], [1.67, 2.1], [1.65, 2.0], [1.68, 2.04], [1.68, 2.04], [1.7, 2.08]]
2331139;8481;8068;[[1.36, 3.17], [1.97, 6.0], [1.94, 8.5], [1.87, 2.36], [1.17, 4.42], [1.32, 2.87], [2.02, 2.31], [2.0, 2.25], [1.34, 3.05], [1.9, 2.25], [1.83, 2.51], [1.95, 6.8], [1.32, 2.87], [1.87, 2.36], [1.94, 8.5], [1.87, 2.36], [1.16, 4.5], [1.9, 2.3], [1.17, 4.42], [1.4, 2.7], [1.95, 6.7], [1.97, 6.0]]
2331125;8135;5378;[[1.54, 2.49], [1.49, 2.5], [1.59, 2.27], [1.57, 2.4], [1.66, 2.1], [1.56, 2.29], [1.49, 2.5], [1.57, 2.25], [1.52, 2.4], [1.68, 2.09], [1.52, 2.4], [1.49, 2.5], [1.5, 2.46], [1.6, 2.25], [1.7, 2.08], [1.6, 2.3], [1.66, 2.12], [1.55, 2.3], [1.68, 2.04], [1.68, 2.04], [1.7, 2.08]]
2331126;7681;9788;[[1.93, 1.88], [2.06, 1.7], [1.82, 1.92], [1.85, 1.95], [1.72, 2.0], [1.89, 1.87], [2.06, 1.7], [1.83, 1.83], [1.8, 1.94], [2.06, 1.7], [1.8, 1.94], [2.06, 1.7], [2.02, 1.73], [1.86, 1.88], [1.87, 1.87], [1.85, 1.95], [1.68, 2.08], [1.7, 2.05], [1.91, 1.79], [1.91, 1.79], [1.87, 1.87]]
2331168;9862;8513;[[2.66, 1.48], [2.88, 1.38], [2.81, 1.4], [3.1, 1.37], [3.0, 1.36], [2.66, 1.44], [2.88, 1.38], [2.75, 1.4], [2.7, 1.41], [2.88, 1.38], [2.7, 1.41], [2.88, 1.38], [3.02, 1.35], [2.65, 1.45], [2.9, 1.4], [2.5, 1.45], [2.75, 1.4], [2.83, 1.32], [2.83, 1.32], [2.65, 1.45]]
2331064;6673;5005;[[1.31, 3.48], [1.12, 5.65], [1.14, 5.0], [1.18, 5.05], [1.18, 4.9], [1.07, 6.02], [1.14, 5.28], [1.16, 5.3], [1.18, 4.9], [1.14, 5.5], [1.18, 5.92], [1.15, 4.75], [1.07, 6.02], [1.18, 4.9], [1.14, 5.0], [1.18, 5.05], [1.15, 4.57], [1.14, 5.2], [1.14, 5.0], [1.2, 4.55], [1.18, 5.05], [1.15, 5.3], [1.18, 5.1], [1.12, 5.65]]
2331065;5973;4608;[[1.72, 2.14], [1.6, 2.25], [1.59, 2.25], [1.69, 2.14], [1.61, 2.38], [1.56, 2.36], [1.59, 2.27], [1.56, 2.45], [1.7, 2.09], [1.53, 2.37], [1.6, 2.39], [1.5, 2.3], [1.56, 2.36], [1.61, 2.38], [1.59, 2.25], [1.69, 2.14], [1.53, 2.36], [1.59, 2.27], [1.57, 2.25], [1.65, 2.25], [1.69, 2.14], [1.55, 2.4], [1.56, 2.48], [1.6, 2.25]]
2331127;9855;9812;[[1.46, 2.6], [1.45, 2.63], [1.46, 2.6], [1.45, 2.61], [1.5, 2.48], [1.46, 2.6], [1.45, 2.62]]
2331128;4501;9393;[[1.86, 1.96], [1.88, 1.84], [1.92, 1.82], [2.01, 1.8], [1.9, 1.8], [1.86, 1.9], [1.88, 1.84], [1.83, 1.83], [1.8, 1.91], [1.88, 1.84], [1.8, 1.91], [1.88, 1.84], [1.9, 1.82], [1.9, 1.84], [1.9, 1.85], [1.95, 1.85], [1.89, 1.83], [1.85, 1.8], [1.85, 1.86], [1.85, 1.86], [1.9, 1.85]]
2331154;4914;8020;[[1.25, 4.03], [1.7, 8.0], [1.56, 10.0], [1.68, 2.4], [1.07, 6.7], [1.26, 3.1], [1.71, 2.66], [1.67, 2.5], [1.29, 3.36], [1.66, 2.4], [1.68, 2.69], [1.66, 10.0], [1.26, 3.1], [1.68, 2.4], [1.56, 10.0], [1.68, 2.4], [1.08, 7.0], [1.65, 2.55], [1.07, 6.7], [1.25, 3.5], [1.67, 9.2], [1.7, 8.0]]
2331172;9838;9679;[[10.28, 1.05], [8.5, 1.05], [4.0, 1.22], [3.53, 1.3], [4.33, 1.2], [3.7, 1.25], [8.5, 1.05], [4.0, 1.22], [4.25, 1.2], [4.25, 1.2], [8.5, 1.05], [8.28, 1.05], [4.2, 1.2], [4.25, 1.12], [3.58, 1.23], [3.8, 1.22], [4.25, 1.12], [3.72, 1.25], [4.2, 1.2]]
2331173;8637;9567;[[1.1, 6.07], [1.12, 5.6], [1.2, 3.95], [1.12, 6.0], [1.13, 5.25], [1.13, 5.25], [1.13, 5.25], [1.14, 5.13], [1.13, 5.25], [1.12, 6.0], [1.13, 5.34], [1.05, 5.34], [1.05, 5.34], [1.12, 5.16]]
2331174;4688;7969;[[1.61, 2.21], [1.63, 2.18], [1.54, 2.38], [1.65, 2.1], [1.53, 2.37], [1.63, 2.18], [1.63, 2.18], [1.63, 2.18], [1.61, 2.21], [1.5, 2.48], [1.55, 2.4], [1.65, 2.14], [1.55, 2.3], [1.57, 2.19], [1.57, 2.19], [1.5, 2.48]]
2331169;9862;7615;[[1.15, 5.49], [1.18, 4.5], [1.19, 4.32], [1.28, 3.5], [1.19, 4.32], [1.19, 4.32], [1.09, 4.74], [1.2, 3.86], [1.22, 3.8], [1.09, 4.74], [1.19, 4.32], [1.18, 4.5]]
2331102;7865;8513;[[3.74, 1.28], [4.75, 1.16], [4.06, 1.17], [5.55, 1.12], [4.02, 1.14], [4.82, 1.16], [4.85, 1.17], [4.2, 1.2], [5.0, 1.16], [4.26, 1.2], [4.3, 1.15], [4.02, 1.14], [4.75, 1.16], [4.06, 1.17], [4.22, 1.19], [4.8, 1.16], [4.5, 1.16], [3.5, 1.25], [4.06, 1.17], [4.75, 1.18], [4.6, 1.16], [5.55, 1.12]]
2331176;9859;9013;[[2.36, 1.54], [2.45, 1.51], [2.27, 1.59], [2.22, 1.58], [2.42, 1.5], [2.45, 1.51], [2.45, 1.51], [2.45, 1.51], [2.46, 1.5], [2.42, 1.52], [2.25, 1.57], [2.5, 1.45], [2.3, 1.55], [2.32, 1.5], [2.32, 1.5], [2.42, 1.52]]
2331146;9857;9340;[[1.85, 1.88], [1.54, 2.38], [1.57, 2.22], [1.56, 2.34], [1.56, 2.33], [1.57, 2.25], [1.56, 2.34], [1.54, 2.36], [1.56, 2.34], [1.53, 2.37], [1.53, 2.3], [1.64, 2.09], [1.64, 2.09]]
2331171;9744;9837;[[3.62, 1.25], [3.52, 1.27], [3.7, 1.25], [3.52, 1.27], [4.22, 1.19], [3.35, 1.27], [4.33, 1.2], [3.52, 1.27], [3.74, 1.24], [3.55, 1.27], [3.57, 1.19], [5.03, 1.12], [3.75, 1.25], [3.57, 1.19], [3.52, 1.26], [3.55, 1.27]]
2331177;8735;9858;[[1.29, 3.39], [1.3, 3.28], [1.27, 3.55], [1.32, 3.05], [1.3, 3.28], [1.3, 3.28], [1.3, 3.28], [1.27, 3.51], [1.3, 3.3], [1.28, 3.5], [1.33, 2.95], [1.3, 3.2], [1.18, 3.67], [1.18, 3.67], [1.3, 3.3]]
2331178;8574;8902;[[2.34, 1.55], [2.2, 1.62], [2.1, 1.65], [2.2, 1.62], [2.2, 1.62], [2.14, 1.65], [2.35, 1.55], [2.2, 1.57], [2.19, 1.58], [2.1, 1.65], [2.2, 1.57], [2.2, 1.62], [2.35, 1.55]]
2331180;8038;5479;[[1.51, 2.44], [1.79, 1.95], [1.54, 2.38], [1.45, 2.52], [1.54, 2.35], [1.79, 1.95], [1.53, 2.37], [1.54, 2.35], [1.69, 2.08], [1.54, 2.35], [1.79, 1.95], [1.77, 1.97], [1.65, 2.15], [1.55, 2.4], [1.48, 2.48], [1.5, 2.4], [1.51, 2.31], [1.51, 2.31], [1.65, 2.15]]
2331111;9717;8038;[[6.06, 1.1], [5.9, 1.11], [5.9, 1.11], [5.62, 1.1], [5.5, 1.12], [5.34, 1.11], [5.9, 1.11], [6.5, 1.11], [6.0, 1.1], [5.9, 1.11], [6.0, 1.1], [5.9, 1.11], [5.83, 1.11], [6.0, 1.11], [6.0, 1.12], [5.99, 1.1], [5.25, 1.12], [5.23, 1.06], [5.23, 1.06], [6.0, 1.11]]
2331144;9533;9852;[[1.25, 3.64], [1.17, 4.7], [1.17, 4.65], [1.17, 4.7], [1.2, 3.95], [1.16, 4.5], [1.17, 4.7], [1.16, 4.81], [1.18, 4.5], [1.17, 3.73], [1.15, 4.5], [1.15, 4.75], [1.16, 5.0], [1.17, 3.73], [1.17, 4.7], [1.18, 4.5]]
2331179;9455;7653;[[1.81, 1.92], [2.03, 1.72], [2.09, 1.69], [2.15, 1.6], [2.04, 1.72], [2.03, 1.72], [2.03, 1.72], [2.03, 1.72], [2.09, 1.68], [2.3, 1.57], [2.1, 1.66], [2.12, 1.62], [2.3, 1.55], [1.92, 1.79], [1.92, 1.79], [2.3, 1.57]]
2331181;9784;8084;[[1.26, 3.57], [1.29, 3.34], [1.25, 3.7], [1.37, 2.8], [1.25, 3.7], [1.29, 3.34], [1.25, 3.75], [1.29, 3.3], [1.29, 3.34], [1.29, 3.3], [1.29, 3.34], [1.29, 3.36], [1.27, 3.56], [1.25, 3.75], [1.25, 3.9], [1.28, 3.33], [1.3, 3.2], [1.19, 3.57], [1.19, 3.57], [1.25, 3.75]]
2331113;9176;8084;[[1.28, 3.46], [1.34, 3.09], [1.35, 3.05], [1.4, 2.7], [1.36, 3.0], [1.34, 3.09], [1.36, 3.0], [1.27, 3.4], [1.34, 3.09], [1.27, 3.4], [1.34, 3.09], [1.38, 2.85], [1.35, 3.04], [1.25, 3.75], [1.35, 3.15], [1.38, 2.81], [1.3, 3.2], [1.36, 2.7], [1.36, 2.7], [1.25, 3.75]]
2331114;4643;9523;[[1.35, 3.02], [1.4, 2.79], [1.45, 2.52], [1.36, 3.0], [1.4, 2.79], [1.37, 2.9], [1.37, 2.9], [1.4, 2.79], [1.41, 2.76], [1.43, 2.7], [1.35, 3.15], [1.34, 2.77], [1.34, 2.77], [1.4, 2.79], [1.43, 2.7]]
2331197;7024;7092;[[1.72, 2.0], [2.4, 1.5]]
2331198;9545;7606;[[3.2, 1.3]]
2331066;6211;9565;[[2.25, 1.65], [1.87, 1.87], [1.89, 1.84], [1.92, 1.87], [1.86, 1.98], [1.96, 1.83], [1.7, 1.78], [1.9, 1.9], [1.86, 1.94], [1.83, 1.83], [1.88, 1.9], [1.83, 1.83], [1.96, 1.83], [1.86, 1.98], [1.89, 1.84], [1.92, 1.87], [1.8, 2.04], [1.83, 1.91], [1.72, 2.0], [1.9, 1.9], [1.92, 1.87], [1.9, 1.9], [1.89, 1.87], [1.87, 1.87]]
2331199;7606;7092;[[1.71, 2.02], [1.22, 3.99]]
2331067;4608;8120;[[1.63, 2.29], [1.43, 2.7], [1.42, 2.7], [1.45, 2.81], [1.47, 2.8], [1.38, 2.84], [1.36, 2.42], [1.47, 2.7], [1.42, 2.84], [1.44, 2.62], [1.45, 2.7], [1.4, 2.6], [1.38, 2.84], [1.47, 2.8], [1.42, 2.7], [1.45, 2.81], [1.38, 2.85], [1.43, 2.7], [1.4, 2.75], [1.47, 2.7], [1.45, 2.81], [1.45, 2.7], [1.45, 2.82], [1.43, 2.7]]
2331190;8513;9812;[[1.36, 2.95], [1.48, 2.68], [1.31, 3.22], [1.35, 3.05], [1.34, 3.0], [1.5, 2.42], [1.31, 3.22], [1.32, 3.15], [1.34, 3.0], [1.34, 3.06], [1.4, 2.75], [1.31, 3.22], [1.3, 3.3], [1.36, 2.97], [1.35, 3.05], [1.35, 3.15], [1.38, 2.83], [1.36, 3.0], [1.21, 3.42], [1.21, 3.42], [1.35, 3.05]]
2331068;9215;4411;[[1.76, 2.08], [1.75, 2.01], [2.05, 1.71], [1.79, 2.06], [1.78, 2.08], [1.68, 2.14], [1.76, 1.99], [1.72, 2.13], [1.89, 1.91], [1.66, 2.1], [1.59, 2.32], [1.65, 2.0], [1.68, 2.14], [1.78, 2.08], [2.05, 1.71], [1.79, 2.06], [1.73, 2.03], [1.76, 1.99], [1.72, 2.0], [1.85, 1.95], [1.79, 2.06], [1.7, 2.15], [1.81, 2.04], [1.75, 2.01]]
2331187;6418;6417;[[1.5, 2.48], [1.5, 2.4], [1.53, 2.37], [1.5, 2.46], [1.5, 2.48], [1.55, 2.35], [1.42, 2.51], [1.42, 2.51], [1.55, 2.35]]
2331191;5579;9812;[[4.8, 1.16], [10.09, 1.05], [4.08, 1.21], [5.6, 1.12], [4.85, 1.15], [4.57, 1.15], [4.08, 1.21], [6.0, 1.12], [4.75, 1.16], [3.92, 1.23], [4.75, 1.16], [4.08, 1.21], [4.63, 1.17], [4.84, 1.16], [5.0, 1.15], [6.0, 1.12], [4.09, 1.18], [5.0, 1.07], [5.0, 1.07], [5.0, 1.15]]
2331188;6420;6418;[[3.03, 1.28], [2.95, 1.36], [2.69, 1.4], [2.5, 1.33], [3.03, 1.28]]
2331189;6419;6418;[[1.37, 2.95], [1.4, 2.7], [1.34, 3.05], [1.37, 2.67], [1.37, 2.67], [1.28, 2.72]]
2331194;6799;9837;[[1.43, 2.68], [1.33, 2.97], [1.4, 2.81], [1.32, 3.05], [1.33, 2.96], [1.33, 2.97], [1.33, 2.97], [1.29, 3.33], [1.3, 3.3], [1.4, 2.75], [1.32, 3.01], [1.4, 2.75], [1.32, 2.86], [1.32, 2.86], [1.3, 3.3]]
2331069;4869;5995;[[1.66, 2.24], [1.57, 2.3], [1.54, 2.35], [1.61, 2.37], [1.6, 2.25], [1.6, 2.27], [1.57, 2.3], [1.61, 2.33], [1.58, 2.37], [1.57, 2.25], [1.63, 2.46], [1.55, 2.3], [1.6, 2.27], [1.6, 2.25], [1.54, 2.35], [1.61, 2.37], [1.6, 2.25], [1.57, 2.3], [1.57, 2.25], [1.65, 2.25], [1.61, 2.37], [1.65, 2.2], [1.61, 2.37], [1.57, 2.3]]
2331070;6667;5005;[[1.31, 3.47], [1.15, 5.0], [1.14, 5.0], [1.17, 5.35], [1.22, 4.0], [1.16, 4.45], [1.16, 4.83], [1.18, 4.95], [1.16, 5.29], [1.16, 5.0], [1.21, 5.22], [1.15, 4.75], [1.16, 4.45], [1.22, 4.0], [1.14, 5.0], [1.17, 5.35], [1.14, 4.7], [1.16, 4.8], [1.16, 4.5], [1.25, 4.3], [1.17, 5.35], [1.2, 4.5], [1.17, 5.2], [1.15, 5.0]]
2331071;5752;5310;[[1.67, 2.23], [1.68, 2.1], [1.59, 2.25], [1.65, 2.29], [1.7, 2.05], [1.57, 2.32], [1.6, 2.24], [1.56, 2.45], [1.65, 2.22], [1.53, 2.37], [1.69, 2.34], [1.6, 2.2], [1.57, 2.32], [1.7, 2.05], [1.59, 2.25], [1.65, 2.29], [1.6, 2.25], [1.6, 2.24], [1.57, 2.25], [1.76, 2.06], [1.65, 2.29], [1.55, 2.4], [1.66, 2.28], [1.68, 2.1]]
2331204;9679;8504;[[2.93, 1.34], [3.0, 1.35], [2.75, 1.4], [2.93, 1.34], [2.8, 1.4], [2.93, 1.34], [3.36, 1.22], [3.11, 1.3], [3.2, 1.3], [3.36, 1.22], [2.94, 1.33]]
2330968;5579;8504;[[7.03, 1.1], [5.0, 1.14], [5.05, 1.12], [7.0, 1.08], [5.75, 1.04], [5.73, 1.12], [5.6, 1.12], [6.29, 1.09], [6.0, 1.12], [4.98, 1.12], [6.5, 1.08], [5.75, 1.04], [5.0, 1.14], [5.05, 1.12], [5.54, 1.1], [5.8, 1.12], [5.5, 1.12], [4.6, 1.15], [5.05, 1.12], [6.0, 1.12], [5.05, 1.12], [7.0, 1.08]]
2331213;9747;9870;[[1.27, 3.07], [1.4, 2.7], [1.41, 2.68], [1.27, 3.07]]
2331072;4869;8120;[[1.75, 2.09], [1.63, 2.2], [1.52, 2.4], [1.41, 2.05], [1.59, 2.42], [1.67, 2.16], [1.57, 2.32], [1.61, 2.33], [1.58, 2.38], [1.51, 2.48], [1.68, 2.36], [1.55, 2.3], [1.67, 2.16], [1.58, 2.37], [1.52, 2.4], [1.41, 2.05], [1.56, 2.17], [1.57, 2.32], [1.53, 2.37], [1.6, 2.34], [1.41, 2.05], [1.7, 2.1], [1.41, 2.05], [1.65, 2.15]]
2331221;6651;9085;[[1.43, 2.68], [1.42, 2.65], [1.4, 2.81], [1.42, 2.7], [1.4, 2.75], [1.4, 2.75], [1.33, 3.09], [1.4, 2.81], [1.4, 2.81], [1.33, 3.11], [1.4, 2.81], [1.4, 2.9], [1.39, 2.8], [1.35, 2.95], [1.37, 2.66], [1.37, 2.66], [1.38, 2.85]]
2331222;4688;4602;[[2.14, 1.65], [2.48, 1.5], [2.27, 1.59], [2.3, 1.57], [2.02, 1.7], [2.25, 1.57], [2.37, 1.53], [2.44, 1.51], [2.44, 1.51], [2.35, 1.54], [2.44, 1.51], [2.46, 1.5], [2.44, 1.51], [2.4, 1.55], [2.19, 1.62], [2.4, 1.5], [2.28, 1.53], [2.28, 1.53], [2.48, 1.5]]
2331223;9754;9481;[[3.62, 1.26], [4.2, 1.2], [3.7, 1.25], [4.42, 1.19], [3.83, 1.22], [3.27, 1.3], [3.75, 1.25], [3.7, 1.25], [4.42, 1.19], [4.64, 1.17], [4.42, 1.19], [3.9, 1.25], [3.69, 1.24], [3.8, 1.22], [3.75, 1.25], [4.42, 1.19], [4.2, 1.2]]
2331224;4949;9855;[[4.28, 1.19], [2.9, 1.37], [3.4, 1.3], [3.9, 1.22], [3.19, 1.25], [4.25, 1.18], [3.19, 1.25], [3.63, 1.26]]
2331073;4411;9565;[[2.38, 1.59], [2.11, 1.68], [1.94, 1.8], [2.15, 1.73], [2.08, 1.78], [2.15, 1.67], [1.91, 1.6], [2.05, 1.78], [2.17, 1.68], [2.0, 1.72], [2.12, 1.7], [2.0, 1.65], [2.15, 1.67], [2.06, 1.76], [1.94, 1.8], [2.15, 1.73], [1.98, 1.78], [2.05, 1.72], [2.0, 1.72], [2.0, 1.8], [2.15, 1.73], [2.05, 1.75], [2.15, 1.73], [2.0, 1.76]]
2331249;9855;9481;[[1.59, 2.38], [1.55, 2.3], [1.59, 2.27], [1.6, 2.15], [1.6, 2.25], [1.71, 2.06], [1.57, 2.25], [1.65, 2.14], [1.65, 2.14], [1.55, 2.35], [1.65, 2.14], [1.56, 2.31], [1.6, 2.26], [1.65, 2.14], [1.6, 2.3], [1.54, 2.25], [1.55, 2.3], [1.54, 2.25], [2.7, 4.2], [1.55, 2.35]]
2331225;7898;5579;[[1.14, 5.2], [1.02, 13.17], [1.18, 4.5], [1.07, 7.4], [1.2, 3.95], [1.15, 4.75], [1.08, 8.0], [1.18, 4.34], [1.18, 4.42], [1.04, 9.33], [1.18, 4.42], [1.17, 4.54], [1.14, 5.12], [1.18, 4.42], [1.08, 7.5], [1.17, 4.2], [1.15, 4.75], [1.05, 5.35], [1.05, 5.35], [1.18, 4.5]]
2331074;6667;5752;[[1.76, 2.08], [1.65, 2.15], [1.59, 2.25], [1.41, 2.33], [1.63, 2.33], [1.59, 2.28], [1.6, 2.25], [1.66, 2.23], [1.59, 2.34], [1.61, 2.2], [1.64, 2.45], [1.55, 2.3], [1.59, 2.28], [1.64, 2.25], [1.59, 2.25], [1.41, 2.33], [1.56, 2.25], [1.6, 2.25], [1.53, 2.37], [1.7, 2.15], [1.41, 2.33], [1.6, 2.3], [1.41, 2.31], [1.65, 2.15]]
